0,0
2.001E-05,0
4.002E-05,0
6.003E-05,0
8.004E-05,0
0.00010005,0
0.00012006,0
0.00014007,0
0.00016008,0
0.00018009,0
0.0002001,0
0.00022011,0
0.00024012,0
0.00026013,0
0.00028014,0
0.00030015,2.723735409
0.00032016,5.447470817
0.00034017,5.447470817
0.00036018,5.447470817
0.00038019,5.447470817
0.0004002,5.447470817
0.00042021,8.171206226
0.00044022,8.171206226
0.00046023,8.171206226
0.00048024,8.171206226
0.00050025,10.89494163
0.00052026,13.61867704
0.00054027,13.61867704
0.00056028,13.61867704
0.00058029,13.61867704
0.0006003,16.34241245
0.00062031,16.34241245
0.00064032,16.34241245
0.00066033,16.34241245
0.00068034,16.34241245
0.00070035,19.06614786
0.00072036,19.06614786
0.00074037,19.06614786
0.00076038,19.06614786
0.00078039,19.06614786
0.0008004,21.78988327
0.00082041,24.51361868
0.00084042,24.51361868
0.00086043,24.51361868
0.00088044,24.51361868
0.00090045,27.23735409
0.00092046,29.96108949
0.00094047,29.96108949
0.00096048,29.96108949
0.00098049,29.96108949
0.0010005,32.6848249
0.00102051,35.40856031
0.00104052,35.40856031
0.00106053,35.40856031
0.00108054,35.40856031
0.00110055,38.13229572
0.00112056,40.85603113
0.00114057,40.85603113
0.00116058,40.85603113
0.00118059,40.85603113
0.0012006,43.57976654
0.00122061,43.57976654
0.00124062,43.57976654
0.00126063,43.57976654
0.00128064,43.57976654
0.00130065,46.30350195
0.00132066,46.30350195
0.00134067,46.30350195
0.00136068,46.30350195
0.00138069,46.30350195
0.0014007,49.02723735
0.00142071,51.75097276
0.00144072,51.75097276
0.00146073,51.75097276
0.00148074,51.75097276
0.00150075,51.75097276
0.00152076,54.47470817
0.00154077,54.47470817
0.00156078,54.47470817
0.00158079,54.47470817
0.0016008,57.19844358
0.00162081,59.92217899
0.00164082,59.92217899
0.00166083,59.92217899
0.00168084,59.92217899
0.00170085,62.6459144
0.00172086,62.6459144
0.00174087,62.6459144
0.00176088,62.6459144
0.00178089,62.6459144
0.0018009,65.36964981
0.00182091,68.09338521
0.00184092,68.09338521
0.00186093,68.09338521
0.00188094,68.09338521
0.00190095,70.81712062
0.00192096,73.54085603
0.00194097,73.54085603
0.00196098,73.54085603
0.00198099,73.54085603
0.002001001,76.26459144
0.002021011,78.98832685
0.002041021,78.98832685
0.002061031,78.98832685
0.002081041,78.98832685
0.002101051,81.71206226
0.002121061,84.43579767
0.002141071,84.43579767
0.002161081,84.43579767
0.002181091,84.43579767
0.002201101,84.43579767
0.002221111,87.15953307
0.002241121,87.15953307
0.002261131,87.15953307
0.002281141,87.15953307
